ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_result,usd_funding_goal,company_address
224336786ID,Neurotically Yours Season 5 (2017) DVD (Foamy the Squirrel),Animation,Film & Video,USD,2017-09-10,2000.0,2017-08-24 22:40:38,6481.0,successful,243,US,99612$ usd,6481.0,2000.0,"Alicia Forges, 49326"
1319453415ID,Hydratem8 Water Bottle,Design,Design,GBP,2015-10-28,500.0,2015-10-02 06:35:16,78.0,failed,4,GB,99457$ usd,119.65,766.99,"Duarte Run, 05074"
218491887ID,Th'underGrounds,Spaces,Theater,USD,2016-10-09,3000.0,2016-09-09 20:25:10,3135.0,successful,64,US,80450$ usd,3135.0,3000.0,"Deanna Fork, 56467"
1439664547ID,The Sackcloth Heroes of Juniper,Young Adult,Publishing,USD,2017-10-09,5000.0,2017-09-09 23:02:05,388.0,failed,10,US,96395$ usd,388.0,5000.0,"Glenn Extension, 82199"
1623006717ID,Lady Maisery: Taking our touring to the next level,Music,Music,GBP,2017-05-05,2500.0,2017-04-04 11:45:09,3230.0,successful,141,GB,76323$ usd,4179.44,3234.86,"Laura Harbor, 95842"
1565489503ID,"The adventures of one woman, a bike, collie dogs and sheep",Art,Art,GBP,2017-06-24,850.0,2017-05-25 09:49:31,1388.0,successful,70,GB,66296$ usd,1801.36,1103.14,"Adam Throughway, 60760"
784321815ID,Cats in the book-bookmark for books.,Graphic Design,Design,USD,2015-10-05,1.0,2015-09-21 20:52:36,121.0,successful,9,US,98574$ usd,121.0,1.0,"Tiffany Mission, 17518"
605719495ID,HESS Precision Handcrafted Skateboards,Public Art,Art,USD,2016-07-25,230000.0,2016-06-25 22:22:58,64.0,failed,3,US,92627$ usd,64.0,230000.0,"Brown Parks, 61416"
1366563271ID,Bolitics,Games,Games,EUR,2018-01-15,10000.0,2017-12-15 14:55:42,185.0,live,10,ES,68894$ usd,224.53,12136.95,"Thomas Station, 96722"
2063308384ID,"Marvell! 22 actors, 6 weeks, 4 plays. Rotating rep in NYC!",Theater,Theater,USD,2010-11-16,10000.0,2010-10-31 17:16:10,13430.0,successful,125,US,93186$ usd,13430.0,10000.0,"Chambers Gateway, 61870"
1147334049ID,Death's Application,Fiction,Publishing,USD,2016-10-02,10000.0,2016-08-03 06:17:12,1.0,failed,1,US,68088$ usd,1.0,10000.0,"Erica Roads, 91193"
40402380ID,CannaData,Software,Technology,USD,2015-12-23,250000.0,2015-11-23 15:57:08,100.0,failed,1,US,78844$ usd,100.0,250000.0,"Foster Hills, 55301"
774008995ID,"Ex Arcana, a new breed of RPG, needs brilliant Steampunk art!",Tabletop Games,Games,USD,2010-07-18,7000.0,2010-06-03 06:56:53,2659.0,failed,28,US,56244$ usd,2659.0,7000.0,"Tanya Square, 84623"
2109347943ID,Smallwildfox - Rose gold hard enamel unicorn pin (25mm),Illustration,Art,GBP,2017-10-22,200.0,2017-09-22 22:27:09,355.0,successful,26,GB,59886$ usd,464.81,261.87,"Joan Dam, 21807"
1823457275ID,Great Kitchen Table Debate Renaissance 2,Narrative Film,Film & Video,USD,2010-05-27,5500.0,2010-04-29 19:17:09,40.0,failed,2,US,66207$ usd,40.0,5500.0,"Snyder Rapids, 59871"
2120002735ID,Rocks In My Pockets,Film & Video,Film & Video,USD,2013-02-14,42800.0,2013-01-15 15:24:11,50780.0,successful,800,US,58739$ usd,50780.0,42800.0,"Liu Lake, 63800"
752829621ID,BetterBack Therapy: Improve Posture + Back Pain,Product Design,Design,USD,2017-01-11,12500.0,2016-11-16 14:39:41,1021481.0,successful,10838,US,91525$ usd,1021481.0,12500.0,"Ryan Way, 25226"
1546581440ID,The Apostles Television Pilot,Comedy,Film & Video,USD,2017-05-25,5250.0,2017-04-25 00:38:29,268.0,failed,5,US,90413$ usd,268.0,5250.0,"Johnson Plaza, 39205"
635947740ID,Lords of Gossamer & Shadow Icon Deck: NPCs,Tabletop Games,Games,USD,2014-11-25,1000.0,2014-10-21 21:16:39,3216.0,successful,104,US,76531$ usd,3216.0,1000.0,"Karen Haven, 07188"
355944581ID,i-voltmeter (Canceled),Hardware,Technology,USD,2012-04-14,65000.0,2012-02-14 01:18:43,19573.0,canceled,259,US,51102$ usd,19573.0,65000.0,"Angela Highway, 62083"
2047845222ID,When Money Doesn't Matter: Football Teamonomics,Publishing,Publishing,USD,2012-09-14,4000.0,2012-08-29 23:35:36,30.0,failed,1,US,85474$ usd,30.0,4000.0,"Parker Motorway, 17536"
1483086435ID,Le Tribunal des Songes,Fantasy,Film & Video,EUR,2015-12-30,350.0,2015-11-30 20:49:34,353.0,successful,12,FR,98974$ usd,384.31,381.04,"Edwards Fork, 43177"
644156881ID,RealCam. Unleash Your iPhone Camera.,Technology,Technology,USD,2013-06-11,5000.0,2013-05-12 04:02:51,1765.0,failed,28,US,59802$ usd,1765.0,5000.0,"Michele Creek, 50767"
1051067551ID,The Real Brother Radio Show Going Global,Radio & Podcasts,Publishing,USD,2013-07-11,3999.0,2013-06-11 06:26:06,0.0,failed,0,US,98068$ usd,0.0,3999.0,"Murphy Overpass, 13933"
1969887958ID,Renegade Repos web show,Action,Film & Video,USD,2017-01-27,65000.0,2016-12-13 20:03:36,475.0,failed,7,US,94468$ usd,475.0,65000.0,"Sharp Ports, 78855"
1911802224ID,pennyforthelot,Apps,Technology,USD,2017-09-01,250000.0,2017-07-31 17:36:21,0.0,failed,0,US,94781$ usd,0.0,250000.0,"Williams Villages, 10935"
1685504215ID,"Concierge Excellence Chicago, LLC (Canceled)",Webseries,Film & Video,USD,2015-03-16,40000.0,2015-02-02 19:32:24,750.0,canceled,2,US,86986$ usd,750.0,40000.0,"Reeves Overpass, 93744"
1969017732ID,SchwayZ Gentleman's Leather Bow Tie,Accessories,Fashion,USD,2015-05-12,1300.0,2015-04-14 19:18:40,291.0,failed,8,US,71242$ usd,291.0,1300.0,"Hines Knoll, 00716"
272945043ID,Everything is Bigger 2,Hip-Hop,Music,USD,2015-04-10,25000.0,2015-02-24 21:38:45,1.0,failed,1,US,54434$ usd,1.0,25000.0,"Tucker Road, 04874"
1648969414ID,Via Francigena 2015,Nature,Photography,USD,2014-11-05,10000.0,2014-09-06 01:48:41,0.0,failed,0,US,62726$ usd,0.0,10000.0,"Nixon Meadows, 02888"
841900569ID,Eight To Five On Cleveland,Shorts,Film & Video,USD,2012-10-18,7000.0,2012-09-18 20:41:32,8810.0,successful,123,US,95899$ usd,8810.0,7000.0,"Johnston Springs, 60784"
1327268138ID,Shiloh's Shaved Ice Time Machine for Humans and Aliens alike,Drinks,Food,USD,2014-07-12,3700.0,2014-06-12 17:55:13,26.0,canceled,2,US,80522$ usd,26.0,3700.0,"Thomas Greens, 78644"
769973046ID,Almost Always Muddy: immersive playful family theatre,Immersive,Theater,GBP,2017-08-27,12500.0,2017-07-28 01:33:28,13028.0,successful,271,GB,72992$ usd,16866.03,16182.49,"Shelton Heights, 13831"
1096660751ID,New album -- Soul in Paraphrase,Faith,Music,USD,2015-08-23,1425.0,2015-08-02 23:15:46,1925.0,successful,38,US,72746$ usd,1925.0,1425.0,"John Port, 32430"
376187383ID,A 'Movement to Music' Documentary,Documentary,Film & Video,USD,2012-07-12,3000.0,2012-06-12 20:42:55,3276.0,successful,48,US,70557$ usd,3276.0,3000.0,"Mcconnell Plains, 02093"
148045621ID,THE JOKER (A SHORT FILM),Thrillers,Film & Video,GBP,2017-01-16,600.0,2016-12-17 04:27:14,10.0,failed,1,GB,56327$ usd,12.28,736.67,"Watson Drive, 18813"
550957434ID,V-Commandos,Tabletop Games,Games,CAD,2014-12-18,40000.0,2014-11-18 16:58:44,86947.0,successful,663,CA,62821$ usd,74980.17,34494.65,"Fuller Branch, 94831"
1603031443ID,Sweet Heat Gourmet Hot Sauce Company,Food,Food,USD,2017-05-13,2500.0,2017-04-13 00:04:07,3485.0,successful,63,US,84413$ usd,3485.0,2500.0,"Lauren Estates, 81678"
724786255ID,Laughlin's Bakery,Restaurants,Food,USD,2014-09-01,35000.0,2014-07-28 15:23:40,43174.0,successful,310,US,85454$ usd,43174.0,35000.0,"Henry Terrace, 50844"
1507774512ID,Send Face of Fear to the 2012 Gen Con Film Festival,Narrative Film,Film & Video,USD,2012-08-12,1000.0,2012-07-23 22:49:00,15.0,failed,2,US,93437$ usd,15.0,1000.0,"Vincent Stream, 15441"
1651651260ID,Dead Man's Hand Tarot Playing Cards,Playing Cards,Games,USD,2015-10-22,600.0,2015-09-22 00:17:30,1191.0,successful,33,US,96186$ usd,1191.0,600.0,"Anthony Place, 44924"
284330780ID,ITSPHUN - Make Geometric Art!,Product Design,Design,USD,2014-10-12,10000.0,2014-09-02 23:09:20,3408.0,failed,74,US,95332$ usd,3408.0,10000.0,"Blake Cove, 69514"
806124789ID,Pogo Presents World Remix: Tibet,Music,Music,USD,2011-03-12,15000.0,2011-01-01 06:39:04,25299.99,successful,1178,US,96579$ usd,25299.99,15000.0,"Sarah River, 75963"
1471095625ID,COCAINE SLEEPOVER,Narrative Film,Film & Video,USD,2012-09-03,80000.0,2012-07-20 04:40:00,12719.01,failed,173,US,70155$ usd,12719.01,80000.0,"Jason Manor, 88962"
807346248ID,Purchasing our Liturgical Studio,Architecture,Design,AUD,2017-06-14,30000.0,2017-05-24 13:52:18,0.0,failed,0,AU,59283$ usd,0.0,22815.42,"Chad Drive, 47108"
667289975ID,THE ORIGINAL BOOZIE BUCKET - Outdoor Cooler / Bait Bucket,Product Design,Design,USD,2015-08-07,50000.0,2015-07-08 23:09:38,2032.0,failed,7,US,94507$ usd,2032.0,50000.0,"Joshua Cliffs, 03476"
1662931029ID,Democracy and Freedom for China,Mixed Media,Art,CAD,2015-02-01,10000.0,2014-12-03 22:23:04,10.0,failed,3,CA,67284$ usd,8.04,8035.36,"Kelly Green, 55545"
839408015ID,Froogle,Apps,Technology,AUD,2014-11-22,50000.0,2014-10-11 00:11:46,1.0,failed,1,AU,84819$ usd,0.85,42611.22,"Tyler Square, 27353"
1815111618ID,"Escape Float Spa, South Dakota sensory deprivation",Technology,Technology,USD,2015-05-02,3500.0,2015-04-02 19:19:30,3600.0,successful,23,US,70156$ usd,3600.0,3500.0,"Mary Way, 99773"
1543917070ID,Confusion 2: Betrayal (Canceled),Horror,Film & Video,USD,2015-12-25,950.0,2015-10-26 20:49:11,0.0,canceled,0,US,64041$ usd,0.0,950.0,"Baker Roads, 74932"
996277507ID,5 Guys at a table productions,Comedy,Film & Video,USD,2015-07-24,15000.0,2015-05-25 12:10:19,0.0,failed,0,US,60182$ usd,0.0,15000.0,"Wood Fall, 82266"
1578094458ID,Role Play - Dice Portrait Tees,Fashion,Fashion,USD,2013-11-28,5550.0,2013-10-29 12:19:04,6418.0,successful,188,US,86927$ usd,6418.0,5550.0,"Tasha Centers, 72635"
1465949838ID,Teddy's Doodles,Video Games,Games,USD,2017-09-30,1000.0,2017-08-01 09:14:03,81.0,failed,5,US,96815$ usd,81.0,1000.0,"Troy Turnpike, 52096"
985854064ID,Morelife apparel art morelifeart t-shirts hats accessories,Apparel,Fashion,USD,2018-01-01,850.0,2017-12-01 05:14:27,40.0,failed,4,US,65793$ usd,40.0,850.0,"Gibbs Mountain, 47224"
1850351139ID,GALAXY PHOTOGRAPHER'S PLANNER AND HANDBOOK,Design,Design,USD,2015-12-24,8000.0,2015-11-13 00:56:18,12331.0,successful,246,US,77997$ usd,12331.0,8000.0,"Dunn Turnpike, 60046"
840916390ID,samurai's life conquest,Sculpture,Art,CAD,2014-11-27,500.0,2014-10-28 03:45:30,0.0,failed,0,CA,54216$ usd,0.0,438.71,"Moore Lane, 83094"
102192889ID,Let's Go to Vietnam,Journalism,Journalism,USD,2014-04-23,10000.0,2014-03-24 03:29:29,11143.0,successful,243,US,99542$ usd,11143.0,10000.0,"Brennan Lodge, 45906"
1808481958ID,Lighthouse Press - Jennifer Cure Art,Mixed Media,Art,USD,2016-12-16,8000.0,2016-11-18 18:35:57,8803.0,successful,92,US,55200$ usd,8803.0,8000.0,"Arellano Ferry, 15240"
1265501104ID,The Great American Road Trip - Westward Expansion,Photography,Photography,USD,2010-08-12,40000.0,2010-06-02 07:17:20,4513.0,failed,29,US,86265$ usd,4513.0,40000.0,"Denise Knolls, 47629"
1960091202ID,Come Out Swinging - Banned from the in Crowd,Indie Rock,Music,USD,2012-10-05,250.0,2012-09-05 04:47:51,280.0,successful,3,US,90297$ usd,280.0,250.0,"Melissa Club, 17449"
2117320203ID,Bang The Drum All Day,Documentary,Film & Video,USD,2013-03-21,45000.0,2013-02-04 12:31:28,202.0,failed,4,US,70279$ usd,202.0,45000.0,"Davis Vista, 85490"
1833916911ID,Frozen Lei needs a kickstart (Canceled),Food,Food,USD,2015-12-11,3500.0,2015-11-20 12:54:47,121.0,canceled,3,US,52049$ usd,121.0,3500.0,"Martin Island, 42899"
948069431ID,THROuGH MY WINDOW,Photography,Photography,USD,2013-07-25,22000.0,2013-06-25 22:39:03,1.0,failed,1,US,77998$ usd,1.0,22000.0,"Jim Roads, 12835"
1654847101ID,SoMa Lifestyle: Cracking the Epidermis (artist fees) HELP!,Performance Art,Art,USD,2017-06-06,4200.0,2017-05-12 08:36:27,4556.0,successful,12,US,50182$ usd,4556.0,4200.0,"Pamela Island, 92365"
388068839ID,Love By Proxy,Shorts,Film & Video,USD,2012-04-01,500.0,2012-03-02 06:15:37,0.0,failed,0,US,56733$ usd,0.0,500.0,"Nicholas Plaza, 28097"
974405974ID,Let's get Knights of the Guild Podcast back on the air,Radio & Podcasts,Publishing,USD,2011-09-03,2500.0,2011-08-12 09:10:41,3830.0,successful,67,US,50489$ usd,3830.0,2500.0,"Betty Pines, 25979"
771664669ID,HatPak Uniform Hat Case,Product Design,Design,USD,2014-12-18,500.0,2014-11-18 18:54:50,771.0,successful,18,US,80467$ usd,771.0,500.0,"Joshua Stravenue, 22582"
1823366426ID,Atheism is Winning! (Canceled),Fashion,Fashion,USD,2014-11-29,500000.0,2014-09-30 20:05:09,0.0,canceled,0,US,97422$ usd,0.0,500000.0,"Hodges Knolls, 57221"
1072441378ID,Printing out 4th Album,Music,Music,USD,2017-07-16,1000.0,2017-06-16 00:13:12,518.0,failed,7,US,86900$ usd,518.0,1000.0,"Sharon Locks, 68201"
1831312294ID,Change The Way You Socialize,Web,Technology,USD,2015-08-01,30000.0,2015-06-17 00:11:56,25645.0,failed,69,US,52022$ usd,25645.0,30000.0,"Cain Common, 78738"
1202097835ID,The 2nd Ghetto Biennale in Port-au-Prince Haiti,Film & Video,Film & Video,USD,2011-11-28,3000.0,2011-10-29 00:55:18,3071.0,successful,23,US,80043$ usd,3071.0,3000.0,"Carter Mount, 25102"
446976426ID,Emmanuele Gattuso's next definitive release.,Music,Music,EUR,2016-01-02,2500.0,2015-12-03 18:50:08,30.0,undefined,0,"N,0""",58767$ usd,32.58,2715.24,"Herman Villages, 96316"
1760090339ID,"Short called ""Decay""",Film & Video,Film & Video,USD,2018-02-01,500.0,2017-12-19 15:53:15,0.0,live,0,US,73802$ usd,0.0,500.0,"Wilkinson Valleys, 20560"
812719355ID,Star Bastards: A Two-Fisted Fantasy Gamebook,Tabletop Games,Games,GBP,2016-03-24,5000.0,2016-02-23 04:14:18,651.0,failed,60,GB,89949$ usd,919.87,7065.04,"Rogers Road, 33562"
1158240278ID,Short Horror Films,Horror,Film & Video,GBP,2014-12-14,300.0,2014-11-14 01:29:05,2.0,failed,2,GB,51456$ usd,3.13,469.44,"Marshall Summit, 52005"
374288913ID,Keep It Safe,Documentary,Film & Video,USD,2014-09-19,10765.0,2014-09-02 17:55:51,210.0,failed,6,US,88401$ usd,210.0,10765.0,"James Rue, 80343"
1777458767ID,Print the 7th Issue of Shakefist Magazine,Periodicals,Publishing,USD,2011-08-09,750.0,2011-07-10 22:52:16,232.0,failed,10,US,73189$ usd,232.0,750.0,"Pearson Light, 93392"
371668885ID,3 New Albums by July 29th,Hip-Hop,Music,USD,2017-06-15,5000.0,2017-05-16 23:51:00,691.0,failed,10,US,66138$ usd,691.0,5000.0,"Caleb Hill, 56066"
1971841383ID,Elementary Education Mathematics Children's Book,Children's Books,Publishing,USD,2012-06-24,7000.0,2012-05-25 21:14:46,35.0,failed,2,US,73595$ usd,35.0,7000.0,"Walsh Port, 22233"
463977063ID,Fire Dragon Fuel,Technology,Technology,GBP,2015-03-30,125000.0,2015-01-29 15:49:50,2808.0,failed,91,GB,92754$ usd,4156.74,185039.89,"Shawn Hills, 66321"
791323436ID,NEW Of Light and Darkness Teaser Trailer!,Film & Video,Film & Video,USD,2012-10-02,2000.0,2012-09-22 00:04:45,2371.0,successful,34,US,59068$ usd,2371.0,2000.0,"Johnson Overpass, 08998"
777358786ID,"""Legends: Fantasy Violin"" CD & new single ""Excalibur""",Classical Music,Music,USD,2013-10-28,2960.0,2013-09-27 03:36:23,4160.17,successful,199,US,50137$ usd,4160.17,2960.0,"Melinda Roads, 73409"
2107645969ID,"Destination Primus Vita: Volume 1, a narrative puzzle game",Video Games,Games,CAD,2017-12-15,50000.0,2017-11-14 16:23:05,51553.0,successful,633,CA,67660$ usd,40386.21,39169.6,"Murphy Light, 46595"
1062842188ID,"One shoe - many applixx, many possibilities",Footwear,Fashion,EUR,2017-10-29,10000.0,2017-09-29 19:16:51,10636.0,successful,93,LU,87932$ usd,12398.44,11657.05,"Davis Forks, 59056"
1391875654ID,Geology of California: ABC Edition!,Children's Books,Publishing,USD,2013-07-01,500.0,2013-06-01 04:01:30,650.0,successful,29,US,78840$ usd,650.0,500.0,"Judith Islands, 29982"
694045072ID,Mutants,Fiction,Publishing,EUR,2016-09-08,40000.0,2016-08-09 13:18:52,0.0,failed,0,ES,89057$ usd,0.0,45071.95,"Ross Squares, 37362"
766316628ID,UMass Dynamics' Sixth Studio Album,Music,Music,USD,2016-06-05,6000.0,2016-05-06 03:25:30,6209.0,successful,75,US,86619$ usd,6209.0,6000.0,"Cox Cliffs, 12370"
817427121ID,Peruvian King Food Truck,Food Trucks,Food,USD,2015-05-15,16000.0,2015-04-15 19:01:52,911.0,failed,15,US,95134$ usd,911.0,16000.0,"Cynthia Summit, 50313"
1788711173ID,#Stock Tips: A Zine About Soup,Zines,Publishing,USD,2014-01-25,500.0,2014-01-14 21:38:55,6492.92,successful,730,US,63461$ usd,6492.92,500.0,"Thomas Port, 33086"
564713167ID,Viking Longship,Crafts,Crafts,CAD,2014-12-05,30.0,2014-11-14 15:13:49,113.0,successful,16,CA,61977$ usd,99.18,26.33,"Dean Fields, 99538"
707023479ID,Re-Living The Oregon Trail! (Canceled),Journalism,Journalism,USD,2015-06-07,8000.0,2015-05-08 06:56:09,25.0,canceled,1,US,95463$ usd,25.0,8000.0,"Cummings Road, 88416"
287080322ID,Memo Box: Ultimate aide memoire for your pills and vitamins,Product Design,Design,GBP,2014-12-18,30000.0,2014-11-03 14:40:56,32759.0,successful,579,GB,50740$ usd,51261.23,46943.95,"Teresa Club, 83675"
2058335203ID,FatTees: Tees for fatties,Fashion,Fashion,USD,2013-07-18,1500.0,2013-06-18 19:43:24,1625.0,successful,39,US,77821$ usd,1625.0,1500.0,"Swanson Station, 88093"
1232455761ID,Madden Miles - #HeroMusic,Hip-Hop,Music,USD,2013-10-05,3000.0,2013-09-05 22:53:28,612.0,failed,17,US,59716$ usd,612.0,3000.0,"Chambers Rapid, 87973"
1045999444ID,Samples of Different Playing Cards Back Designs By J.N.D.,Playing Cards,Games,USD,2016-06-27,100.0,2016-06-16 22:39:29,593.0,successful,26,US,72892$ usd,593.0,100.0,"Veronica Viaduct, 10564"
921393934ID,THEM - Recording Project,Indie Rock,Music,USD,2011-05-12,2500.0,2011-04-12 04:26:26,2800.0,successful,40,US,80048$ usd,2800.0,2500.0,"Campbell Village, 22659"
1880805122ID,Dust & Shadows: A Victorian Séance,Theater,Theater,USD,2012-02-22,300.0,2012-01-23 20:54:06,385.0,successful,8,US,88958$ usd,385.0,300.0,"Webb Plains, 32156"
1379603301ID,Grounation God Of The Drums.,World Music,Music,GBP,2015-04-30,2500.0,2015-03-31 21:48:08,1.0,failed,1,GB,57424$ usd,1.54,3858.2,"Merritt Bypass, 14952"
352437922ID,Stand Up To Cancer - Charity Calendar 2018,People,Photography,GBP,2016-11-27,12000.0,2016-10-28 20:07:09,15.0,failed,2,GB,88464$ usd,18.94,15148.26,"Robin Forge, 67381"
796694685ID,Moonbreaker for Christmas!,Video Games,Games,USD,2013-12-05,15.0,2013-11-25 23:51:57,15.0,successful,1,US,54102$ usd,15.0,15.0,"Gillespie Brooks, 55227"
1491602415ID,The First...,Fiction,Publishing,USD,2013-06-30,2000.0,2013-05-13 18:19:30,110.0,failed,2,US,96548$ usd,110.0,2000.0,"Morgan Course, 08248"
889358469ID,The Power of Prayer,Conceptual Art,Art,USD,2012-08-29,1000.0,2012-08-03 20:43:02,180.0,failed,7,US,63584$ usd,180.0,1000.0,"Rowe Gateway, 40907"
1746888049ID,Conquering Kilimanjaro Documentary Film,Documentary,Film & Video,USD,2014-06-13,7500.0,2014-04-29 20:20:16,7575.0,successful,51,US,54592$ usd,7575.0,7500.0,"Collins Ferry, 70120"
600756068ID,Skewdats Bloody Mary Skewers,Drinks,Food,USD,2017-09-14,20000.0,2017-08-14 13:01:50,11.0,failed,2,US,77206$ usd,11.0,20000.0,"Heather Greens, 09015"
1925815509ID,Rolling waves with your toes in the sand,Installations,Art,USD,2017-06-19,5000.0,2017-05-20 17:04:43,2555.0,failed,19,US,80700$ usd,2555.0,5000.0,"Church Mountains, 22753"
1229533684ID,A Year of Paintings,Painting,Art,EUR,2016-01-04,30000.0,2015-12-21 19:41:00,140.0,failed,1,ES,96310$ usd,152.05,32582.84,"Thompson Club, 78789"
1806896388ID,The Blazin' Wing Challenge Video Collab,Restaurants,Food,CAD,2014-09-02,350.0,2014-08-21 21:12:13,472.0,successful,24,CA,54528$ usd,433.9,321.75,"Galloway Landing, 71387"
1114851611ID,AlphaTechBlocks: Physical blocks playing in a digital world.,Hardware,Technology,USD,2017-10-28,12000.0,2017-09-26 13:19:53,14232.0,successful,116,US,72293$ usd,14232.0,12000.0,"Reynolds Estates, 56892"
1414390897ID,Harry and Honey Baroo Urban Farmers Plant a Dream (Canceled),Illustration,Art,USD,2012-05-04,1700.0,2012-04-04 22:37:09,150.0,canceled,3,US,87217$ usd,150.0,1700.0,"Pearson Union, 52841"
695435527ID,Aszelee J. - “Soul Skool” Album Release and Promo,Pop,Music,USD,2017-10-28,8000.0,2017-10-18 19:24:45,101.0,failed,1,US,98633$ usd,101.0,8000.0,"Davis Flat, 31725"
1903767647ID,"The premiere of CAST, STAGE, AUTHOR",Performances,Dance,USD,2017-06-16,20000.0,2017-05-16 11:35:29,20010.0,successful,155,US,65541$ usd,20010.0,20000.0,"Good Mount, 36107"
1889308112ID,Mount Anything Anywhere - Neutron Mounts + iPhone Case,Design,Design,USD,2016-05-14,30000.0,2016-03-15 20:59:46,12281.0,canceled,268,US,53595$ usd,12281.0,30000.0,"Lindsey Wall, 25416"
408309450ID,"MODERN ENGLISH // Modern, Unisex Shoes, Handmade in England",Footwear,Fashion,GBP,2016-06-22,3000.0,2016-05-18 10:47:29,10861.5,successful,70,GB,79099$ usd,14884.68,4111.22,"Deborah Hills, 51084"
120469697ID,The Ben Kite Co. Almanack,Documentary,Film & Video,USD,2013-01-14,3500.0,2012-12-08 02:10:59,865.0,failed,28,US,67907$ usd,865.0,3500.0,"Camacho Dam, 35780"
507160231ID,Tanja's Natural Magick,Crafts,Crafts,USD,2014-08-31,14000.0,2014-08-01 18:26:16,2775.0,failed,23,US,86104$ usd,2775.0,14000.0,"Wanda Turnpike, 86962"
501927600ID,Urban Micro Farm,Food,Food,USD,2013-04-28,1000.0,2013-03-28 23:54:00,46.0,failed,5,US,99041$ usd,46.0,1000.0,"Reid Brook, 30804"
2089610097ID,I believe I can Fly Dyed,Fashion,Fashion,USD,2013-11-07,300.0,2013-10-08 23:15:01,97.0,failed,7,US,55294$ usd,97.0,300.0,"Eric Underpass, 01083"
2041467401ID,"THE FASTEST... ""Minds Racing"" ""Speed Freak""",Webseries,Film & Video,USD,2012-04-09,7350.0,2012-03-10 00:23:55,7380.0,successful,102,US,69152$ usd,7380.0,7350.0,"Jones Junctions, 77057"
1982259336ID,Pull The Anchors,Rock,Music,USD,2012-05-31,500.0,2012-05-03 21:58:07,126.13,failed,9,US,90600$ usd,126.13,500.0,"Mary Garden, 98645"
